Shape_circ, Shape_eccent, Shape_e1, Shape_e2, Shape_corn, White_box, Black_box, Hu1, Hu2, Hu3, Hu4, Hu5, Hu6, Hu7
3.592023354574103600e+00,2.668118315332640211e+00,2.399332612078922921e+03,8.992602008280103973e+02,3.000000000000000000e+01,1.170900000000000000e+04,1.485900000000000000e+04,1.250787517282069050e+00,1.202957924508843091e+00,1.576178189708309807e+00,2.659646943541729591e+00,5.445468229758327006e+00,2.916424307271724192e+00,-2.158843990346070996e-02
8.353803742273602229e-01,1.445032259320529366e+00,5.006580947352762223e+02,3.464684552929575148e+02,6.000000000000000000e+00,5.216000000000000000e+03,1.984000000000000000e+03,1.672114897271118616e-01,1.066240165218385614e-03,6.722993435912443048e-05,5.988144413848015685e-04,6.589697422377176735e-08,1.540886592139312103e-05,1.004656317282311560e-07
1.314826199806325979e+00,2.458434985877857581e+00,6.468132489172866144e+02,2.630995949182372442e+02,1.200000000000000000e+01,5.090000000000000000e+03,3.094000000000000000e+03,1.813263954384209675e-01,5.296556560589569564e-03,3.271416425642561751e-04,2.424542043329523254e-04,-6.807769464629135092e-08,-1.751595007788907008e-05,-5.290883544045870538e-09
4.045074458637916592e+00,5.356745748322558676e+00,5.098115634537803089e+02,2.730930924976713868e+03,3.000000000000000000e+01,9.917000000000000000e+03,1.366700000000000000e+04,2.700712743589089193e+00,4.702564783353412103e+00,7.752500567597522263e+00,1.868939024910838143e+01,2.241228003668506119e+02,4.052866755235238827e+01,-1.943980612758298321e+01
3.420419241561110546e+00,1.725714667581980777e+00,1.172438158295042058e+03,6.793928221852729621e+02,1.900000000000000000e+01,7.270000000000000000e+03,7.472000000000000000e+03,2.553870340837995356e-01,4.680143646312528126e-03,3.432979517086038115e-03,3.703836749071225468e-04,1.180900998811716928e-07,2.508568366239823978e-05,4.006082296363932372e-07
9.115334365257683480e-01,1.225037575660306244e+00,7.323300346655141766e+02,5.978020994750154387e+02,6.000000000000000000e+00,8.228000000000000000e+03,2.365000000000000000e+03,1.898880159012773516e-01,1.289521945633592334e-03,7.716511288910690030e-05,3.540415287764748543e-03,1.685806510365127659e-06,1.183599959423355021e-04,-7.631838226712530994e-07
2.325901448837567553e+00,5.367185129382303188e+00,1.439074977328102705e+02,7.723781818381568200e+02,9.000000000000000000e+00,2.779000000000000000e+03,3.095000000000000000e+03,4.085689514501440023e+00,1.275755305503587955e+01,4.004833874473148825e+01,6.663384762313407350e+01,3.439396996770222358e+03,2.379729401215649887e+02,-1.385883288859847653e+02
8.398286646124566435e-01,1.473920253047526607e+00,7.091283895398845516e+02,4.811172029651312982e+02,3.000000000000000000e+00,7.323000000000000000e+03,2.323000000000000000e+03,1.625605497264935306e-01,9.707796570732735685e-04,1.929921672449946390e-05,5.182758551542870033e-06,5.061100178450905601e-11,4.726077647672445976e-08,-1.119141502555663514e-11
1.795768643958675304e+00,2.837819945482538131e+00,1.780340189943309724e+03,6.273619271643337925e+02,3.400000000000000000e+01,1.235400000000000000e+04,6.762000000000000000e+03,2.474346394923143400e-01,1.341642706782784564e-02,3.289568972395938169e-03,1.185344158126481855e-02,6.035948176606099365e-05,1.270321920414647313e-03,4.284119761864306692e-05
9.648666052555657791e-01,1.306443271455072663e+00,2.061055228485702742e+02,2.692651735352444007e+02,7.000000000000000000e+00,2.915000000000000000e+03,1.053000000000000000e+03,1.688032456282632654e-01,7.343486857628479933e-04,8.779612314015532387e-05,7.029943549943920350e-04,-8.041034864078419172e-08,1.865969052573034450e-05,-1.550366211271596190e-07
6.870406116542025821e+00,3.180924222181830796e+00,2.955863194078445986e+02,9.402376831499882428e+02,4.300000000000000000e+01,4.142000000000000000e+03,5.938000000000000000e+03,2.984163976643627869e-01,2.424652014309116102e-02,3.933167784279878671e-04,3.229782834419820401e-04,-1.002922891780046209e-07,4.977240590769463314e-05,5.650555151434825258e-08
9.068318276988721616e-01,1.401043069479783298e+00,5.331106053309136996e+02,3.805097908438041259e+02,7.000000000000000000e+00,5.617000000000000000e+03,1.583000000000000000e+03,1.740891920251985137e-01,1.040402537794782832e-03,4.527625009016510079e-05,1.334216939655526613e-03,3.265870985429216721e-07,2.956963402569490567e-05,2.959489070297291148e-08
7.539787063844272552e+00,1.848821667779480427e+00,1.256467790554135263e+03,2.322984876043495206e+03,1.300000000000000000e+02,1.494600000000000000e+04,1.526600000000000000e+04,2.422535380113981507e-01,4.835417235194578930e-03,1.476905584444634543e-03,1.468326126974428634e-04,2.791524429313803615e-09,-3.315995169344660505e-06,6.832001148015668588e-08
9.578212817906870402e-01,1.099705953610608189e+00,2.346656028156143066e+02,2.133894083642529722e+02,9.000000000000000000e+00,2.752000000000000000e+03,9.680000000000000000e+02,1.627966841587184521e-01,5.903961222016481096e-05,1.801466628163715645e-04,4.409520549335583218e-06,-6.425419193510574307e-11,-1.948612611605093893e-08,1.063806399981926295e-10
1.990475280690110926e+00,1.984209945242396023e+00,4.388160918744406445e+02,8.707032536296660510e+02,1.700000000000000000e+01,6.590000000000000000e+03,2.734000000000000000e+03,4.370657187739529270e+00,1.714032416663683023e+01,6.972516676101633948e+01,8.592522922319781742e+01,6.650768596503162371e+03,3.557144685183592401e+02,-2.851770544219516523e+01
3.959330651309826088e+00,4.023089319948055298e+00,9.074363571746941943e+02,2.255570992856829378e+02,1.800000000000000000e+01,2.887000000000000000e+03,3.641000000000000000e+03,6.593152661205767817e-01,1.405603030585097779e-01,1.072450883035438174e-01,3.248837019829875494e-01,5.502629757612944456e-02,1.217117409156140417e-01,2.548879355981868017e-02
2.360212555295919223e+00,1.281587008169699393e+00,1.142220377135517538e+03,8.912546474443287252e+02,3.000000000000000000e+01,1.068700000000000000e+04,6.063000000000000000e+03,1.915752720526483766e-01,5.992354414051895718e-04,5.244416285325085398e-04,6.058332063806788886e-04,2.607226782381113853e-07,1.265141906021278125e-05,2.205429933449775333e-07
1.105136215505675645e+00,1.237152984368689701e+00,6.880651729537281653e+02,5.561682198138518061e+02,1.100000000000000000e+01,7.559000000000000000e+03,2.844000000000000000e+03,1.887397574380395016e-01,7.512839273385551716e-05,4.339677096399349504e-05,2.517256087625092779e-03,6.269683893858961286e-07,1.903342809400480713e-05,-5.469217698306664588e-07
8.567360985430786391e-01,1.123101429980280619e+00,2.480662712460273724e+03,2.208761066668599142e+03,5.000000000000000000e+00,2.933700000000000000e+04,9.079000000000000000e+03,1.696090051361019424e-01,3.125996568659605366e-07,6.231100160278490129e-06,9.912054742155498518e-04,7.279876610029842904e-08,4.994785161740123707e-07,2.772152001239693023e-08
3.996741571081950273e+00,1.386957446642614888e+00,9.650048309472354049e+02,6.957710442257667864e+02,1.900000000000000000e+01,5.763000000000000000e+03,6.522000000000000000e+03,2.913698462570980530e-01,2.462201090135459226e-03,2.224666943266358259e-05,3.236939288439130528e-03,-5.031036178533055340e-07,1.605102601430082022e-04,-7.080982374731450919e-07
9.857283234144579298e-01,1.501529539762672671e+00,5.333655335906166783e+02,8.008641041775910026e+02,7.000000000000000000e+00,7.909000000000000000e+03,4.403000000000000000e+03,1.725868971063359847e-01,1.405221874220382618e-03,1.976745244553985482e-04,5.558783425775578940e-04,1.254549213581295655e-07,1.857237589643312867e-05,1.349629064001864520e-07
2.331091335127919439e+00,4.201511447886320916e+00,1.357161193486908360e+03,3.230173737048041289e+02,1.000000000000000000e+01,6.579000000000000000e+03,4.575000000000000000e+03,4.937339713395912710e+00,2.113074684752229260e+01,9.255713878164833375e+01,1.222537632872131326e+02,1.300402598942905752e+04,5.618147687240743835e+02,1.263125978444732027e+02
8.771785552048396717e-01,1.329484955398871460e+00,5.066042352717556128e+02,3.810530034315164016e+02,5.000000000000000000e+00,5.490000000000000000e+03,1.644000000000000000e+03,1.656270284800945014e-01,6.724638170084141445e-04,1.051149024885159229e-04,4.920296907576309463e-04,1.118649060354723164e-07,1.054532773221250265e-05,2.686995505208789134e-09
8.540868194562423188e-01,1.231405735622219222e+00,6.521039055424635080e+02,5.295605556140768613e+02,9.000000000000000000e+00,7.357000000000000000e+03,2.523000000000000000e+03,1.607895030744094234e-01,2.823713241108315002e-04,3.043888284845162409e-05,2.212600914591956780e-05,4.497542685802072609e-10,2.844993946940786082e-07,-3.569811494532585301e-10
8.465018956845223874e-01,1.489258465984779845e+00,4.517576009892532625e+02,6.727838318462195275e+02,4.000000000000000000e+00,6.904000000000000000e+03,2.696000000000000000e+03,1.635775014855417320e-01,1.071092986123400436e-03,3.333412731318595610e-06,8.690133910185140315e-05,1.411588331821344059e-09,2.839520366597633052e-06,4.416121710035774336e-10
2.495846534045301102e+00,1.976408875905391271e+00,9.269692493434126845e+02,4.690169431255811787e+02,1.300000000000000000e+01,4.726000000000000000e+03,5.192000000000000000e+03,4.988676760692684065e-01,4.728232916096157534e-02,5.943605515647507054e-02,1.321647157314472520e-01,1.013624981804172633e-02,2.719268863790140142e-02,5.871102881407755381e-03
4.345186450921784349e+00,2.615544115506937661e+00,4.882443680159296946e+02,1.277024683693468660e+03,2.400000000000000000e+01,3.909000000000000000e+03,7.149000000000000000e+03,6.036739692702302040e-01,1.064600713735356641e-01,2.133769218919942187e-02,1.819872384432401624e-01,9.897313284726903110e-03,5.854501269424838839e-02,-5.536412263884842901e-03
1.000827183525939246e+00,1.504475293043375128e+00,6.853006091491456573e+02,4.555080514236054796e+02,5.000000000000000000e+00,6.826000000000000000e+03,2.939000000000000000e+03,1.681100184999461400e-01,1.112369068402895966e-03,2.179350720890728225e-04,7.017240174969437594e-05,4.439447152682274098e-09,-4.849916504640292194e-07,-7.456320420036907106e-09
3.909889314952792461e+00,1.237263650108921142e+00,5.577660986052651424e+02,4.508061790679479373e+02,8.000000000000000000e+00,2.479000000000000000e+03,3.589000000000000000e+03,1.011848615696913534e+01,9.426574946450963921e+01,9.157180694456001220e+02,1.075190302515666644e+03,1.066855748675734270e+06,1.043905277317334185e+04,4.094402659550542012e+03
1.597689560244725859e+00,4.652059302916628170e+00,4.270465828839784308e+02,9.179732137469524389e+01,1.300000000000000000e+01,2.281000000000000000e+03,2.087000000000000000e+03,2.904486579651055500e-01,3.800046683541639242e-02,1.974110506884467833e-02,2.853665792301547655e-02,6.603955135240141463e-04,5.438995830741644166e-03,1.504418209936094050e-04
9.802364391008902000e-01,1.458054873563054077e+00,3.794887559772720351e+02,5.533154301150419769e+02,6.000000000000000000e+00,5.701000000000000000e+03,1.306000000000000000e+03,1.636293134761604984e-01,9.303307760758462112e-04,7.060606618861404592e-05,2.382856757343450928e-06,1.091403043146920058e-11,7.166881566821904643e-08,-2.891669486503782569e-11
8.593430977488476508e-01,1.296553445559583961e+00,5.133709066930517793e+02,6.656128179229240232e+02,6.000000000000000000e+00,7.312000000000000000e+03,2.568000000000000000e+03,1.613099229179210115e-01,4.369587398270047664e-04,2.475631326628153182e-05,1.006102436319102231e-05,9.459639258931110110e-11,1.826189048191525648e-07,1.275297166629088910e-10
1.088079884572066947e+00,1.958230200830462620e+00,1.009314608173679972e+03,5.154218374048369924e+02,1.500000000000000000e+01,8.908000000000000000e+03,3.962000000000000000e+03,1.762410361062722586e-01,3.414433387576121942e-03,2.267774612794044311e-04,7.578809350712208126e-04,2.164563998957077296e-07,3.682206157808919973e-05,2.277413043305836634e-07
8.606485026479276934e-01,1.560880297669342331e+00,8.125877048840993666e+02,5.205957856585350783e+02,6.000000000000000000e+00,8.156000000000000000e+03,2.762000000000000000e+03,2.249146324372102157e-01,6.784867387765020595e-04,8.278317625506384470e-05,7.582581580151525474e-03,-4.897201880271279595e-06,1.961150631662974847e-04,3.479648269512677042e-06
9.547866505155926387e-01,1.081479998279796906e+00,5.090286614275272541e+02,4.706778324492257752e+02,1.100000000000000000e+01,6.121000000000000000e+03,1.978000000000000000e+03,1.610369591608616646e-01,3.106005535442242526e-05,1.555778533609650807e-05,9.887148639214560415e-05,2.659956228961233144e-09,-3.252757117729714744e-07,2.821635113707732582e-09
2.950821825316682467e+00,2.069100027532217556e+00,7.689487775426384815e+02,3.716344146298965256e+02,3.000000000000000000e+01,5.461000000000000000e+03,3.007000000000000000e+03,8.338987255211064209e+00,6.654906028275635776e+01,5.481861519854104472e+02,5.980921000608414033e+02,3.424649419758014847e+05,4.878928636243380424e+03,7.255279481722391210e+01
3.496677035637610675e+00,1.343497098077991669e+00,1.201825728029332822e+03,8.945502969441957930e+02,3.400000000000000000e+01,1.089800000000000000e+04,7.180000000000000000e+03,4.876963978037180958e-01,8.565872600285756588e-02,1.980471281420886909e-02,1.333816040727231478e-01,6.854575810420193531e-03,3.903025734373644084e-02,-1.014859698525508169e-04
3.747867130770797583e+00,2.441752096428314367e+00,1.517548061049564467e+03,6.214996449759850066e+02,7.000000000000000000e+00,4.532000000000000000e+03,7.912000000000000000e+03,4.911064769201993752e-01,3.451079950237870286e-02,5.644771751290688505e-02,2.093841127404194591e-02,-6.989655040191038648e-04,-3.257765654476127946e-03,1.721149203137997631e-04
2.120234683504417017e+00,1.324041015132622512e+00,8.800763243377118670e+02,6.646896238705710402e+02,2.900000000000000000e+01,8.865000000000000000e+03,5.526000000000000000e+03,2.016548151901137453e-01,2.076379537376687334e-05,2.383401014906625520e-04,3.426548180912057651e-03,-9.092655497957408564e-07,1.130681896394553628e-05,-2.960086310619134008e-06
9.720852949746499050e-01,1.437643338608779020e+00,7.622449371095916604e+02,5.302044788432875748e+02,4.000000000000000000e+00,7.867000000000000000e+03,1.656000000000000000e+03,1.663536999644403269e-01,8.890817594410583332e-04,8.493773416268384272e-05,2.156776047901215227e-04,-2.730353591936598572e-08,3.350119996341347524e-06,1.032794711868818014e-08
1.128002275023217926e+00,2.643704668109088995e+00,4.495585373580540818e+02,1.700486982457087493e+02,2.000000000000000000e+00,3.322000000000000000e+03,7.780000000000000000e+02,4.340372100515800469e+00,1.734211795788906585e+01,7.324467192997306597e+01,8.561865526192269726e+01,6.779957353104897265e+03,3.565026266256109579e+02,5.377646045969231636e+01
3.748956097402158072e+00,2.783812377960874773e+00,1.077289627444735288e+03,3.869835610953936680e+02,2.500000000000000000e+01,4.911000000000000000e+03,6.105000000000000000e+03,6.696578509736921259e-01,2.561062761289017997e-01,2.362682143443129157e-01,4.686786719306558213e-01,1.555954407657939853e-01,2.371782712302619167e-01,1.066901324639467352e-02
1.087752396946798150e+00,2.004215504759513156e+00,4.328610229488645018e+02,8.675467736001776302e+02,1.100000000000000000e+01,7.398000000000000000e+03,3.130000000000000000e+03,1.892227707714656537e-01,4.678655462795371783e-03,6.446224338915013639e-05,2.051653225151409306e-03,7.453979793573319316e-07,1.262856481553784505e-04,3.281477782989625783e-08
9.077807454142599042e-01,1.364062725007906707e+00,6.815009162662546487e+02,4.996111276791207274e+02,1.100000000000000000e+01,7.271000000000000000e+03,2.720000000000000000e+03,1.626752549949567750e-01,6.364535128415976795e-04,5.183311358925316649e-05,2.165771313438517867e-05,-5.942647673657272485e-10,5.279645417214410221e-07,4.164204845427436406e-10
2.985566262729802300e+00,2.090835129332513365e+00,7.117402021195190400e+02,3.404095292519491522e+02,1.400000000000000000e+01,4.286000000000000000e+03,1.889000000000000000e+03,2.764836077404034254e-01,9.344569916929652484e-03,5.617722961777942350e-03,1.575759761151666535e-02,1.099781468583420932e-04,1.385657191877149794e-03,9.942304182344576186e-05
4.242649584254611916e+00,2.611733424353323674e+00,7.518405982460615178e+02,1.963607220225037736e+03,3.300000000000000000e+01,9.968000000000000000e+03,1.031200000000000000e+04,2.787984584137978561e-01,1.464771063679403545e-02,8.366477687572276226e-04,2.750107991450823682e-04,5.926805197698268873e-09,2.159867993607552701e-05,-1.317823279519618304e-07
3.593110669325057405e+00,2.733598227739078457e+00,2.367375162674819876e+03,8.660289352882861067e+02,3.000000000000000000e+01,1.154500000000000000e+04,1.453700000000000000e+04,1.081301130799164012e+00,8.672683565173781028e-01,9.884655352050047972e-01,1.772695639433470083e+00,2.346466602252165856e+00,1.650503992950484333e+00,-2.115712185073892471e-02
1.121790315284403983e+00,1.197576461201026232e+00,4.988779658462781299e+02,5.974445089093521801e+02,9.000000000000000000e+00,6.599000000000000000e+03,2.417000000000000000e+03,1.818819698108278815e-01,3.532345675446858487e-04,7.953035692037157352e-05,1.784281669205214655e-03,-4.049616180609930831e-07,2.525336172206553597e-05,-5.364532650386851076e-07
