Mean_R, SD_R, Mean_G, SD_G, Mean_B, SD_B, Mean_C, SD_C, Mean_M, SD_M, Mean_Y, SD_Y, Mean_K, SD_K
9.822632751578166221e+01,2.538420007766724140e+01,4.653304864463423485e+01,4.342961196233390808e+01,1.423511882658744980e+02,1.798138879506978327e+01,8.125310361254616964e+01,2.497107916452353393e+01,1.786469836912740163e+02,5.888347841617066081e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.126488117341255162e+02,1.798138879506978682e+01
7.839693630744423558e+01,9.852987153051097735e+00,4.653493684493415827e+01,1.283861654414439535e+01,1.136466003762429438e+02,5.013426731620223009e+00,7.904360205217693647e+01,2.108541448693894438e+01,1.511959985933510495e+02,2.443725405736184797e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.413533996237570420e+02,5.013426731620221233e+00
9.606166538488429296e+01,2.140977241751121340e+01,4.757624274627700345e+01,3.934348550382311061e+01,1.380506187513109069e+02,1.509735206233654914e+01,7.908531480102382716e+01,2.218276546682592709e+01,1.728635407543451663e+02,5.687291689218762514e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.169493812486890931e+02,1.509735206233654914e+01
1.252130010834236202e+02,6.259322320526520933e+00,8.116273022751896349e+01,1.054567656640489837e+01,1.406336583604189343e+02,3.544138597293451376e+00,2.792992686453486684e+01,1.059772961402883773e+01,1.078688554929631920e+02,1.827347306099443358e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.143663416395810799e+02,3.544138597293451820e+00
1.096252056597565030e+02,8.525737558399711702e+00,6.478227487111988125e+01,1.823632179652345897e+01,1.432313260941099031e+02,4.088485119220966801e+00,5.987127709505532636e+01,1.354248803076943730e+01,1.400297451702157332e+02,3.031039653834066172e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.117686739058900969e+02,4.088485119220965913e+00
1.049397007042253591e+02,1.006187588818781187e+01,6.470096830985914949e+01,1.837728425331568971e+01,1.272054577464788707e+02,4.654189972219700877e+00,4.473140691355007448e+01,1.757927314783012562e+01,1.259902494421293540e+02,3.321151638224792890e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.277945422535211293e+02,4.654189972219698213e+00
7.716038376634402596e+01,2.171396675190143455e+01,3.871285447444387984e+01,3.580516377918959847e+01,1.185113771438274739e+02,1.626257882849638392e+01,9.149016832312659631e+01,2.598534812989932519e+01,1.791115232825882515e+02,5.990742203422065160e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.364886228561725261e+02,1.626257882849638392e+01
1.143283547075383240e+02,1.177569744214366487e+01,8.162707225523928400e+01,1.187274996409107075e+01,1.377776040037535097e+02,3.529950340252797858e+00,4.335637901996144450e+01,2.162263426731805893e+01,1.040247503312079687e+02,2.058248671489884885e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.172223959962464761e+02,3.529950340252797858e+00
6.442080017442494011e+01,1.541935944632436950e+01,2.389534503433991119e+01,2.143876336560875018e+01,1.085298157636541987e+02,1.148319859307072655e+01,1.050744517525211421e+02,2.245650468048027193e+01,2.024056046088475682e+02,3.870457221125599290e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.464701842363458013e+02,1.148319859307072655e+01
7.149725854070013042e+01,1.349731266784972128e+01,2.613918177983973123e+01,2.007658859311460731e+01,1.111101855757064527e+02,1.104950258557324894e+01,9.180860511072074814e+01,1.818796822317010609e+01,1.979208354681111928e+02,3.604938880046098149e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.438898144242935473e+02,1.104950258557324894e+01
1.125908254952446015e+02,1.407620693241975118e+01,6.769612737113131118e+01,1.847073573627871923e+01,1.428480374126425261e+02,4.527559245002444221e+00,5.433542262952050095e+01,2.214608898238398993e+01,1.346694203727558943e+02,3.063666107200383237e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.121519625873574739e+02,4.527559245002444221e+00
7.099426485922836605e+01,1.316191057348621207e+01,2.294890510948905060e+01,1.763855462709512167e+01,1.084997393117831024e+02,1.012309534524668564e+01,8.893008339508631366e+01,1.972051394665879442e+01,2.034383666933950110e+02,3.231677673755517333e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.465002606882168834e+02,1.012309534524668564e+01
1.153740852014482670e+02,8.476177060241530725e+00,7.393706185964101962e+01,1.468888927421890678e+01,1.341357368461597730e+02,3.656173031806283280e+00,3.563200980626891123e+01,1.560909029848267870e+01,1.146398004231681256e+02,2.636665192761338972e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.208642631538402270e+02,3.656173031806282392e+00
7.079642899095500752e+01,1.490599468289027740e+01,2.286185833431222747e+01,1.550814212433630068e+01,1.090942088570421760e+02,1.031672993438410479e+01,9.065013570319898406e+01,2.520279662953808852e+01,2.033757764913831920e+02,2.973229561532789234e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.459057911429578382e+02,1.031672993438410479e+01
1.039625412541254121e+02,1.170781872445084026e+01,6.887747524752475670e+01,1.269619317033118477e+01,1.324333333333333371e+02,3.731169811576026785e+00,5.476206335768355160e+01,2.226300082486518050e+01,1.226006441215951526e+02,2.271686039308830374e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.225666666666666629e+02,3.731169811576026785e+00
1.224309558633743507e+02,9.416771554860014604e+00,7.841125354899767785e+01,1.754954199294313355e+01,1.467490320915426310e+02,3.952189171058170469e+00,4.224107804096309593e+01,1.540387630224705795e+01,1.190922814831833421e+02,2.802073734221217194e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.082509679084573690e+02,3.952189171058170025e+00
6.465952235150029992e+01,1.796160134675762521e+01,2.694958154725454236e+01,2.500459458347954822e+01,1.095414370279648892e+02,1.306766614221660561e+01,1.065509083353987165e+02,2.446375507944203065e+01,1.969577632574061852e+02,4.429176140292565123e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.454585629720351108e+02,1.306766614221660561e+01
1.085387028401865166e+02,1.341988010525028763e+01,6.978567189487070266e+01,1.851963013058906071e+01,1.445903348876642553e+02,4.211537657761876829e+00,6.363719682519120369e+01,2.253570663267183605e+01,1.321842575869289078e+02,3.093287824316068679e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.104096651123357304e+02,4.211537657761876829e+00
1.052693239583828273e+02,1.050673032542542273e+01,7.125768445056772293e+01,1.067141763461059867e+01,1.424703311321202932e+02,3.445480313445030696e+00,6.657557403683281905e+01,1.834962341629483262e+01,1.274804724269408069e+02,1.871300861019675565e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.125296688678797068e+02,3.445480313445029807e+00
9.749658314350797639e+01,1.351342596509887350e+01,5.960604910149329072e+01,1.896913874186351734e+01,1.401984307770184728e+02,4.746401753472851759e+00,7.780338840843731418e+01,2.248514206667872628e+01,1.470050303103219278e+02,3.208952464588609388e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.148015692229815272e+02,4.746401753472851759e+00
7.269449988911067351e+01,2.041847989068200420e+01,2.794987802173431035e+01,2.935206137327087106e+01,1.167099135063206887e+02,1.435621938434245415e+01,9.845041578366901547e+01,2.464927078447281872e+01,1.991609964967456960e+02,4.785967309595916674e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.382900864936792971e+02,1.435621938434245415e+01
1.046951096800161025e+02,9.518385867224862906e+00,6.452371369155430614e+01,1.071263771954315835e+01,1.222620916348024451e+02,3.578790558985719628e+00,3.655500749607523403e+01,1.984259272066322310e+01,1.205386030785714553e+02,2.103380814471099569e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.327379083651975691e+02,3.578790558985721848e+00
1.172211130521587279e+02,6.771578728156493199e+00,7.088220613925629721e+01,1.568431077594831180e+01,1.357144996256550940e+02,3.496967237695120634e+00,3.473848745282109007e+01,1.152086261418259383e+01,1.220310378770925439e+02,2.772279346429314373e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.192855003743448918e+02,3.496967237695120190e+00
1.230330805228336288e+02,9.506927554865175267e+00,8.497418105534936217e+01,1.134660746137366516e+01,1.416986445054058379e+02,3.401931093424653607e+00,3.344633039316611445e+01,1.803986357085960179e+01,1.020152213684307014e+02,2.043851782740597045e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.133013554945941621e+02,3.401931093424653607e+00
6.139984065558843440e+01,1.190858055739549037e+01,2.211882540405190056e+01,1.923661461742270262e+01,1.076257682676986178e+02,1.040901265778479434e+01,1.101425125804118750e+02,1.878114120578872814e+01,2.054093456344454012e+02,3.526925326576285613e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.473742317323013822e+02,1.040901265778479612e+01
1.136149257970602804e+02,1.484328593338114644e+01,7.336263580203082313e+01,1.711502746804020703e+01,1.424487680181779581e+02,4.057999115581859328e+00,5.179463499866121623e+01,2.480318797452634527e+01,1.239429778131739539e+02,2.893222434046929337e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.125512319818220561e+02,4.057999115581858440e+00
1.117805168689953064e+02,1.755934342979908180e+01,7.424867803679154576e+01,2.097170043092384617e+01,1.476682803306769927e+02,5.394171117336731491e+00,6.236659609317380415e+01,2.742570966400259280e+01,1.272614890054644974e+02,3.366247406906396833e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.073317196693230073e+02,5.394171117336732379e+00
7.029374201787994991e+01,1.623946910310845837e+01,2.349846743295019280e+01,2.090802543675536995e+01,1.161959131545338408e+02,1.156520450319109372e+01,1.020058038462206582e+02,2.347224316667145416e+01,2.062492128296677834e+02,3.570001509181766863e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.388040868454661450e+02,1.156520450319109372e+01
7.574254774103400223e+01,1.809448295982889476e+01,2.822717745691662827e+01,1.844414577488862150e+01,1.129836981835118763e+02,1.171550728972600375e+01,8.601175663699710583e+01,2.844024255961263492e+01,1.938386346916194611e+02,3.405843365397442568e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.420163018164881237e+02,1.171550728972600375e+01
6.774771772206926812e+01,1.068565741488876597e+01,1.986820750615852660e+01,1.524808436839818704e+01,1.069079843500941962e+02,9.793636315619068000e+00,9.365508745194115647e+01,1.836364434023601433e+01,2.095660656199675316e+02,2.692894094602895194e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.480920156499058180e+02,9.793636315619069777e+00
1.214271251931993874e+02,9.111028522118074235e+00,7.928771251931993902e+01,1.092477384842120003e+01,1.436320710973724886e+02,3.517842470710118352e+00,3.934461046197243661e+01,1.644785532385718696e+01,1.142610417082195795e+02,1.870859721236364948e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.113679289026275114e+02,3.517842470710117908e+00
7.614914635455814107e+01,1.993839927021073066e+01,3.124836250402663040e+01,2.863413944116999588e+01,1.167368194996241755e+02,1.302887271293356619e+01,9.050308576215969936e+01,2.795748403183364417e+01,1.913743960929624564e+02,4.824296296678149076e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.382631805003758245e+02,1.302887271293356442e+01
7.111167512690354897e+01,1.378439984563800813e+01,2.327249653899400172e+01,1.684745329167566652e+01,1.068893631748961752e+02,9.952395338197783659e+00,8.643169996743152694e+01,2.097493031785006323e+01,2.015691339693177326e+02,2.977276669751163851e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.481106368251038248e+02,9.952395338197783659e+00
8.859289215686274588e+01,1.965319595494004901e+01,4.553676470588235503e+01,3.584237682949854076e+01,1.273786151960784281e+02,1.467509130959883379e+01,7.928835914445834021e+01,2.163623448148096884e+01,1.697689537264393493e+02,5.604140772864725761e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.276213848039215719e+02,1.467509130959883379e+01
1.183977749944743181e+02,1.179011486696398592e+01,7.680498047594488753e+01,1.466466641693078188e+01,1.414454431592131414e+02,3.895931742472178883e+00,4.155816328316460329e+01,2.049952111026816226e+01,1.167218199623912795e+02,2.482654669760091082e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.135545568407868586e+02,3.895931742472178883e+00
1.148866264976798988e+02,1.153021549461326600e+01,7.695906918761687621e+01,2.015031609137443880e+01,1.419134289078191102e+02,4.747534169818257155e+00,4.866196932353256699e+01,1.882164865324972070e+01,1.173630587618175412e+02,3.277175662868758366e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.130865710921809040e+02,4.747534169818257155e+00
6.912355409970314213e+01,2.006867080236603940e+01,3.050117719316204301e+01,2.935961727037497937e+01,1.105189886375268742e+02,1.280716259033541604e+01,9.798745551233007234e+01,2.792961939678413330e+01,1.899146308003696504e+02,5.149406086819861628e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.444810113624731400e+02,1.280716259033541959e+01
7.656535340698015091e+01,1.846824607627847570e+01,3.155459966761169355e+01,2.701953388329395267e+01,1.196031870173037390e+02,1.176281855226884687e+01,9.350404110237839461e+01,2.416615635026497699e+01,1.916307266716035542e+02,4.549201908322937271e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.353968129826962468e+02,1.176281855226884510e+01
8.840995747177005626e+01,1.940905620223040273e+01,4.300571931368235568e+01,3.372858589561792542e+01,1.268094295351224474e+02,1.296227254041774835e+01,7.881303729563092020e+01,2.286098050032115481e+01,1.732899188696605108e+02,5.384386317399299315e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.281905704648775384e+02,1.296227254041774657e+01
1.000588434797354580e+02,1.156185730010549229e+01,6.457611214741959316e+01,1.387785623685835645e+01,1.395781470804363664e+02,4.624444880873536334e+00,7.236430753741592525e+01,1.884953371495516450e+01,1.373122340904117777e+02,2.315049947855604628e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.154218529195636194e+02,4.624444880873536334e+00
7.835132362996971267e+01,1.644573626618155515e+01,3.549980463026277278e+01,2.807178007073430592e+01,1.211265995897235541e+02,1.201045963564845032e+01,9.125892668264430085e+01,2.070006865103771432e+01,1.843755281647966342e+02,4.672248019437562760e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.338734004102764459e+02,1.201045963564845032e+01
1.024585369762038312e+02,9.666462278421441567e+00,6.245461100873327354e+01,1.055926133452575399e+01,1.250954250460700194e+02,3.930240071277786740e+00,4.611713477332744304e+01,1.886957836012705414e+01,1.278028730360025378e+02,2.029306000225537332e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.299045749539299663e+02,3.930240071277783631e+00
6.941911611423806505e+01,1.117295256840162310e+01,2.205691056910569259e+01,1.558053488208035731e+01,1.081696893892015794e+02,1.089817629599219551e+01,9.128159701143859195e+01,2.095114383166306027e+01,2.050761928449240088e+02,2.614731671620161180e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.468303106107984206e+02,1.089817629599219551e+01
7.446488481324088582e+01,2.049583445257429304e+01,3.026627152762245743e+01,2.999421961663160729e+01,1.181696488481324110e+02,1.337994758562328279e+01,9.662462770033179993e+01,2.561106508758035361e+01,1.946960581409689439e+02,4.933322767566651379e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.368303511518676032e+02,1.337994758562328279e+01
1.163365411831304783e+02,1.049342412930697321e+01,7.194056043022926872e+01,1.214301571873527053e+01,1.473990942541749121e+02,4.173718888679154304e+00,5.385667557450669563e+01,1.633900611021969240e+01,1.306530973136078728e+02,2.005379025553689587e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.076009057458250737e+02,4.173718888679155192e+00
1.184667010841507420e+02,1.393354131873561386e+01,9.035086473928755879e+01,1.456747635478493663e+01,1.509441791430046464e+02,3.716831587798743897e+00,5.490764445643520730e+01,2.292449628231652525e+01,1.024969208798760292e+02,2.332205909000512989e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.040558208569953536e+02,3.716831587798743008e+00
7.225748502994011346e+01,1.993768157457474288e+01,3.186686626746507045e+01,3.001745067905569186e+01,1.167032934131736539e+02,1.354573421048612758e+01,9.925525660535762995e+01,2.677149682009991238e+01,1.906261096794963237e+02,5.094648308707956375e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.382967065868263603e+02,1.354573421048612758e+01
8.328037322620359362e+01,2.161352099581943875e+01,4.273129009265858969e+01,3.801789033791533257e+01,1.276926715479816039e+02,1.666866271776333974e+01,9.056956525523185064e+01,2.394268573501837594e+01,1.766539583086501182e+02,5.810503282748076970e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.273073284520183961e+02,1.666866271776333974e+01
1.176710385699018815e+02,1.237973972108492404e+01,7.055639755173419303e+01,9.955201857922554964e+00,1.460087438064704202e+02,3.825967473904917870e+00,4.953349976910105568e+01,2.078917424182534290e+01,1.317808549086032031e+02,1.707205731235884372e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.089912561935295798e+02,3.825967473904918759e+00
1.149687124849940005e+02,9.358818380306265894e+00,6.996638655462184886e+01,1.104425012269028272e+01,1.288200030012004902e+02,3.650831476277461185e+00,2.735590911172702278e+01,1.814060583544832639e+01,1.165794872274635736e+02,2.083980482409250357e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.261799969987995240e+02,3.650831476277459853e+00
9.670112423780487632e+01,3.628255926706103907e+01,5.201972179878048763e+01,5.698104804141649282e+01,1.405352515243902474e+02,2.172592706238958371e+01,8.440348528765397873e+01,3.620493985733784115e+01,1.719200771376456771e+02,7.687492950022586058e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.144647484756097526e+02,2.172592706238958371e+01
7.635625288417166701e+01,2.042721580928639113e+01,3.317443470235348713e+01,3.296735855198321730e+01,1.205594831564374658e+02,1.522848111637327762e+01,9.559460333557746026e+01,2.417877214764992289e+01,1.909436113384992382e+02,5.293158216334273192e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.344405168435625342e+02,1.522848111637327762e+01
6.069358830146232009e+01,1.265716199099446015e+01,2.081417322834645844e+01,1.763276495035630731e+01,1.082938132733408310e+02,1.011972513781973682e+01,1.128750033704465920e+02,2.004358954723698361e+01,2.083707338784940362e+02,3.184999547544545706e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.467061867266591548e+02,1.011972513781973682e+01
8.980756321324680869e+01,2.117705256259868207e+01,3.727813828597001589e+01,3.478052618978914268e+01,1.282948086820317712e+02,1.531818921783101395e+01,7.829302081475177033e+01,2.227755223573139887e+01,1.862576004998453527e+02,5.091090204920445927e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.267051913179682288e+02,1.531818921783101395e+01
7.753047817047817603e+01,1.947051522104682775e+01,3.554054054054054035e+01,3.078569812194332656e+01,1.188496465696465663e+02,1.358690870774788806e+01,9.067803325069239406e+01,2.363783468974748914e+01,1.839796860336491875e+02,5.107251550484867408e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.361503534303534195e+02,1.358690870774788451e+01
8.153634729000771131e+01,2.098549056684908365e+01,3.804623683534548917e+01,3.485248233090663206e+01,1.237412449696035566e+02,1.530991608287837558e+01,8.904132274829633786e+01,2.452700146965904793e+01,1.828373037015664977e+02,5.568036594462399336e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.312587550303964292e+02,1.530991608287837558e+01
6.491042780748662722e+01,1.196943007647520574e+01,2.004338842975206703e+01,1.627978184226131120e+01,1.088271754982984874e+02,1.045211692066771114e+01,1.032914691598582948e+02,2.068407707289353681e+01,2.101641038818097513e+02,2.759048227784717255e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.461728245017015126e+02,1.045211692066771114e+01
7.024207317073170032e+01,1.966487361359203945e+01,3.611874999999999858e+01,3.134719639151533244e+01,1.216411585365853654e+02,1.529007273584887550e+01,1.095346791480585154e+02,2.470631003264971781e+01,1.850294821535834728e+02,5.108556622727967067e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.333588414634146204e+02,1.529007273584887372e+01
7.166494260123627669e+01,1.982129091538376642e+01,2.538551785038476183e+01,2.563149657025681449e+01,1.168725873596568618e+02,1.253344869124348193e+01,1.008049348631326438e+02,2.622347227618946164e+01,2.035107189546204438e+02,4.233553338365380370e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.381274126403431239e+02,1.253344869124348371e+01
7.764083536520725204e+01,2.270957300001547807e+01,3.207929608820099787e+01,3.255449676908349232e+01,1.210134633732640737e+02,1.412722286068624911e+01,9.401440503818362515e+01,2.794438354690943527e+01,1.927743299324036172e+02,5.079920439184135716e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.339865366267359263e+02,1.412722286068625088e+01
1.171505320529457634e+02,1.044271374142315345e+01,7.277679730080457432e+01,1.473698274842539924e+01,1.432488104507310425e+02,3.819398322006852364e+00,4.648343420104794177e+01,1.750866424075366368e+01,1.255620767416494772e+02,2.507055964892671795e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.117511895492689717e+02,3.819398322006851920e+00
8.918559368191721148e+01,1.052886655913592584e+01,6.016013071895424957e+01,1.273465845277518582e+01,1.510358115468409608e+02,4.183293322647712031e+00,1.044822438638526449e+02,1.677978609578715208e+01,1.535663724045790559e+02,2.035700345333992800e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.039641884531590392e+02,4.183293322647711143e+00
7.746135241358460632e+01,2.219658290636190046e+01,3.468245490275118215e+01,3.228504822591674639e+01,1.193075682757230709e+02,1.446839331375035265e+01,9.203645330976567607e+01,2.837302429274918580e+01,1.865140522341379210e+02,5.246154583086328671e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.356924317242769291e+02,1.446839331375035087e+01
7.362861271676300134e+01,1.130602346712810302e+01,2.239339706536238239e+01,1.304049669300165348e+01,1.109905513561582922e+02,7.903501743070629360e+00,8.615283583779452670e+01,2.019913131395077599e+01,2.047678568104709314e+02,2.496598596490565924e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.440094486438416936e+02,7.903501743070629360e+00
6.482893627273821835e+01,1.636799396074284729e+01,3.927490663775449065e+01,9.426173573059621447e+00,1.186254668112275681e+02,5.816519312954657295e+00,1.162911853670073867e+02,3.178976657521871729e+01,1.709083587557158523e+02,1.820325791909231583e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.363745331887724319e+02,5.816519312954659959e+00
7.528458457430420481e+01,1.948983828720482236e+01,2.788702885899147432e+01,2.632772677344344103e+01,1.165816986751566162e+02,1.174683855128148657e+01,9.215480543121745427e+01,2.827796946213483409e+01,1.977091950695991613e+02,4.454521370839678696e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.384183013248433838e+02,1.174683855128148657e+01
8.210690920695707007e+01,1.086984644074325779e+01,5.660571246210307805e+01,1.529907535235265748e+01,1.466452848252752403e+02,4.529929337196984207e+00,1.122627272383847696e+02,1.783340241933037618e+01,1.569330190451533440e+02,2.410376072168245898e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.083547151747247455e+02,4.529929337196984207e+00
8.552404586684922094e+01,2.222032091510777718e+01,3.828897826459010645e+01,3.688896049638088925e+01,1.266110730788978316e+02,1.659101546652504666e+01,8.495022168367439974e+01,2.382526865174096287e+01,1.848008759955339428e+02,5.611103339839931436e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.283889269211021826e+02,1.659101546652504666e+01
7.731838398813935953e+01,1.553968959196415511e+01,3.515552260934025242e+01,2.702871069613110677e+01,1.214724981467753935e+02,1.255169974760093510e+01,9.360059230504398897e+01,2.046420640340740960e+01,1.853833166577721272e+02,4.514709445392032450e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.335275018532246065e+02,1.255169974760093510e+01
1.089153181568842541e+02,1.411282610964703110e+01,6.990852989577619780e+01,1.468225813635330113e+01,1.301207487657707134e+02,4.127330550798406605e+00,4.156189984936683857e+01,2.672180403498656176e+01,1.183627572466899096e+02,2.653678509301222732e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.248792512342292866e+02,4.127330550798406605e+00
1.160162474507138057e+02,1.626022476387724680e+01,8.866498980285520304e+01,1.450162106728395628e+01,1.534184228416043538e+02,3.880853027133830846e+00,6.229649612740567477e+01,2.599230519016103713e+01,1.076999578121913146e+02,2.333043699985768882e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.015815771583956462e+02,3.880853027133830402e+00
1.201040113209600975e+02,1.184602551909339319e+01,8.445898873346759217e+01,1.659091278981320272e+01,1.422401894083709806e+02,3.666728018753897089e+00,3.959688427086337725e+01,2.139558871993970257e+01,1.038127130196163677e+02,2.799697374414825291e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.127598105916290194e+02,3.666728018753897089e+00
